Strategy for Agent 7684 during Preflop
"[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.31158799e-04 1.00000000e-01 9.16152981e-02 9.16152981e-02
 1.16615298e-01 1.16615298e-01 2.16615298e-01 2.66615298e-01
 7.70527880e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[2.12665959e-04 2.00000000e-01 8.32860743e-02 8.32860743e-02
 1.05508296e-01 1.05508296e-01 1.94397185e-01 2.27730519e-01
 7.08885197e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[8.29600736e-05 9.00000000e-01 2.14983088e-02 2.14983088e-02
 1.42231922e-02 1.42231922e-02 1.42231922e-02 1.42231922e-02
 2.76533058e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[3.31326420e-05 7.00000000e-01 2.63616970e-01 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 7.00000000e-01 2.63616970e-01 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 7.00000000e-01 2.63616970e-01 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[3.31326420e-05 7.00000000e-01 2.63616970e-01 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 7.00000000e-01 2.63616970e-01 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 7.00000000e-01 2.63616970e-01 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[3.31326420e-05 7.00000000e-01 2.63616970e-01 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 7.00000000e-01 2.63616970e-01 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 7.00000000e-01 2.63616970e-01 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
"[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[3.31326420e-05 9.50000000e-01 1.36169697e-02 1.36169697e-02
 5.68047095e-03 5.68047095e-03 5.68047095e-03 5.68047095e-03
 1.10441932e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]","[1.24055095e-04 6.50000000e-01 7.68242625e-02 7.68242625e-02
 7.68242625e-02 7.68242625e-02 2.12687716e-02 2.12687716e-02
 4.13516207e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
